,title,authors,publish_date,text,url,duration
3,2024 mock draft: NFL Nation reporters' first-round predictions,Dave Mcmenamin,,"Open Extended Reactions

You've read the latest mock drafts from our ESPN gurus, and now it's time f",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVzcG4uY29tL25mbC9kcmFmdDIwMjQvc3RvcnkvXy9pZC8zOTk2MzA3MC9tb2NrLWRyYWZ0LTIwMjQtbmZsLW5hdGlvbi1maXJzdC1yb3VuZC1wcmVkaWN0aW9uc9IBAA?oc=5,0.8505749702453613
4,2024 mock draft: NFL Nation reporters' first-round predictions,James Olley,,"Open Extended Reactions

You've read the latest mock drafts from our ESPN gurus, and now it's time f",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVzcG4uY29tL25mbC9kcmFmdDIwMjQvc3RvcnkvXy9pZC8zOTk2MzA3MC9tb2NrLWRyYWZ0LTIwMjQtbmZsLW5hdGlvbi1maXJzdC1yb3VuZC1wcmVkaWN0aW9uc9IBAA?oc=5,0.8505749702453613
5,2024 mock draft: NFL Nation reporters' first-round predictions,Graham Hunter,,"Open Extended Reactions

You've read the latest mock drafts from our ESPN gurus, and now it's time f",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVzcG4uY29tL25mbC9kcmFmdDIwMjQvc3RvcnkvXy9pZC8zOTk2MzA3MC9tb2NrLWRyYWZ0LTIwMjQtbmZsLW5hdGlvbi1maXJzdC1yb3VuZC1wcmVkaWN0aW9uc9IBAA?oc=5,0.8505749702453613
6,2024 mock draft: NFL Nation reporters' first-round predictions,Anthony Gharib,,"Open Extended Reactions

You've read the latest mock drafts from our ESPN gurus, and now it's time f",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVzcG4uY29tL25mbC9kcmFmdDIwMjQvc3RvcnkvXy9pZC8zOTk2MzA3MC9tb2NrLWRyYWZ0LTIwMjQtbmZsLW5hdGlvbi1maXJzdC1yb3VuZC1wcmVkaWN0aW9uc9IBAA?oc=5,0.8505749702453613
7,2024 mock draft: NFL Nation reporters' first-round predictions,Dj Bien-Aime,,"Open Extended Reactions

You've read the latest mock drafts from our ESPN gurus, and now it's time f",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVzcG4uY29tL25mbC9kcmFmdDIwMjQvc3RvcnkvXy9pZC8zOTk2MzA3MC9tb2NrLWRyYWZ0LTIwMjQtbmZsLW5hdGlvbi1maXJzdC1yb3VuZC1wcmVkaWN0aW9uc9IBAA?oc=5,0.8505749702453613
8,2024 mock draft: NFL Nation reporters' first-round predictions,Espn.Com Staff,,"Open Extended Reactions

You've read the latest mock drafts from our ESPN gurus, and now it's time f",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVzcG4uY29tL25mbC9kcmFmdDIwMjQvc3RvcnkvXy9pZC8zOTk2MzA3MC9tb2NrLWRyYWZ0LTIwMjQtbmZsLW5hdGlvbi1maXJzdC1yb3VuZC1wcmVkaWN0aW9uc9IBAA?oc=5,0.8505749702453613
9,2024 mock draft: NFL Nation reporters' first-round predictions,Bradford Doolittle,,"Open Extended Reactions

You've read the latest mock drafts from our ESPN gurus, and now it's time f",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmVzcG4uY29tL25mbC9kcmFmdDIwMjQvc3RvcnkvXy9pZC8zOTk2MzA3MC9tb2NrLWRyYWZ0LTIwMjQtbmZsLW5hdGlvbi1maXJzdC1yb3VuZC1wcmVkaWN0aW9uc9IBAA?oc=5,0.8505749702453613
0,Knicks vs. 76ers: NBA report says refs made multiple mistakes against Philly in loss that led to grievance,Sam Quinn,,The Philadelphia 76ers looked like they had Game 2 of their first-round series against the New York ,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5jYnNzcG9ydHMuY29tL25iYS9uZXdzL2tuaWNrcy12cy03NmVycy1uYmEtcmVwb3J0LXNheXMtcmVmcy1tYWRlLW11bHRpcGxlLW1pc3Rha2VzLWFnYWluc3QtcGhpbGx5LWluLWxvc3MtdGhhdC1sZWQtdG8tZ3JpZXZhbmNlL9IBAA?oc=5,0.7737448215484619
1,Knicks vs. 76ers: NBA report says refs made multiple mistakes against Philly in loss that led to grievance,Min Read,,The Philadelphia 76ers looked like they had Game 2 of their first-round series against the New York ,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5jYnNzcG9ydHMuY29tL25iYS9uZXdzL2tuaWNrcy12cy03NmVycy1uYmEtcmVwb3J0LXNheXMtcmVmcy1tYWRlLW11bHRpcGxlLW1pc3Rha2VzLWFnYWluc3QtcGhpbGx5LWluLWxvc3MtdGhhdC1sZWQtdG8tZ3JpZXZhbmNlL9IBAA?oc=5,0.7737448215484619
2,Knicks vs. 76ers: NBA report says refs made multiple mistakes against Philly in loss that led to grievance,Jasmyn Wimbish,,The Philadelphia 76ers looked like they had Game 2 of their first-round series against the New York ,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5jYnNzcG9ydHMuY29tL25iYS9uZXdzL2tuaWNrcy12cy03NmVycy1uYmEtcmVwb3J0LXNheXMtcmVmcy1tYWRlLW11bHRpcGxlLW1pc3Rha2VzLWFnYWluc3QtcGhpbGx5LWluLWxvc3MtdGhhdC1sZWQtdG8tZ3JpZXZhbmNlL9IBAA?oc=5,0.7737448215484619
3,Knicks vs. 76ers: NBA report says refs made multiple mistakes against Philly in loss that led to grievance,Isabel Gonzalez,,The Philadelphia 76ers looked like they had Game 2 of their first-round series against the New York ,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5jYnNzcG9ydHMuY29tL25iYS9uZXdzL2tuaWNrcy12cy03NmVycy1uYmEtcmVwb3J0LXNheXMtcmVmcy1tYWRlLW11bHRpcGxlLW1pc3Rha2VzLWFnYWluc3QtcGhpbGx5LWluLWxvc3MtdGhhdC1sZWQtdG8tZ3JpZXZhbmNlL9IBAA?oc=5,0.7737448215484619
